timestamp,original_url,imprint_url,processing_date,processing_time,company_name,managing_directors,street,city,postal_code,country,phone,email,website,registration_number,vat_id
20250722_104548,https://www.busverkehr-moerlein.de,https://www.busverkehr-moerlein.de/information/impressum.html,2025-07-22,10:46:01,Busverkehr Mörlein,Bernd Mörlein,Unterrüsselbach 29,Igensdorf,91338,Germany,0 91 92/83 34,info@busverkehr-moerlein.de,http://www.busverkehr-moerlein.de,,DE 365 384 544
20250722_104516,https://m.bad-vilbel.de,,2025-07-22,10:46:03,No imprint data found,,,,,,,,,,
20250722_104554,http://vogel-omnibus-buch.de,http://vogel-omnibus-buch.de/about/,2025-07-22,10:46:03,Vogel Omnibusbetrieb,Angela Vogel,Roggenburger Straße 2a,Buch-Dietershofen,89290,Deutschland,07343-919 007; 07343-919 008,vogel-omnibusse@t-online.de,www.vogel-omnibus-buch.de,,DE 219 759 908
20250722_104537,http://www.baron-reisen.de,http://www.baron-reisen.de/impressum,2025-07-22,10:46:06,Aloys Baron GmbH Omnibusbetrieb,Wolfgang Baron; Andreas Baron,Ziegelei 16,Großrosseln,66352,Germany,+49 6809 9944-0; +49 06809/9944-0,info@baron-reisen.de,,HRB 74066,DE 138374504
20250722_104541,http://www.osterrieder.de,http://www.osterrieder.de/impressum,2025-07-22,10:46:06,Omnibusunternehmen C. Osterrieder,Christine Osterrieder,Zirgesheimer Straße 29,Donauwörth,86609,Deutschland,09 06 / 70 60 5 - 0; 0906 70605-55; 0906 70605-11,reisen@osterrieder.de,https://www.osterrieder.de,,DE233242708
20250722_104558,https://www.omnibus-pflueger.de,https://www.omnibus-pflueger.de/impressum/,2025-07-22,10:46:10,Omnibus Pflüger GmbH,Heike Seibert,Industriestraße 35,Creglingen,97993,Germany,0 79 33 / 875,info@omnibus-pflueger.de,https://www.omnibus-pflueger.de,,DE 248 129 072
20250722_104606,http://www.grasmann-reisen.de,,2025-07-22,10:46:11,No imprint data found,,,,,,,,,,
20250722_104555,http://www.ziegler-reisen.de,http://www.ziegler-reisen.de/impressum,2025-07-22,10:46:11,Ziegler Reisen GmbH & Co.KG,Reiner Ziegler,Im Ganswasen 22,Niederstetten,97996,Deutschland,07932 503; 07932 8860,info@ziegler-reisen.de,https://www.ziegler-reisen.de,680 598,DE 226 578 573
20250722_104554,https://www.bengel-reisen.de,https://www.bengel-reisen.de/impressum,2025-07-22,10:46:14,bengel-reisen GmbH & Co. KG,Holger Bengel; Daniela Bengel,Altachsweg 3,Wonfurt,97539,Germany,+49 (0) 9521 95353 - 0; +49 (0) 9521 95353 - 20,info@bengel-reisen.de,https://www.bengel-reisen.de,HRA Nr. 10450,DE 814126833
20250722_104601,https://www.wvv.de,https://www.wvv.de/rechtliches/impressum/,2025-07-22,10:46:15,Würzburger Versorgungs- und Verkehrs-GmbH,Dörte Schulte-Derne M.A.; Dipl.-Verw.Wirt (FH) Ass. jur. Ralf Willrett; Dipl.-Ing. (FH) Armin Lewetz,Haugerring 5,Würzburg,97070,Germany,0931 36-1155; 0931 36-2320; 0931 36-1260,info@wvv.de; presse@wvv.de; kontakt@wvv.de,https://www.wvv.de,HRB 162,DE 134182688
20250722_104603,http://www.omnibus-pickel.de,http://www.omnibus-pickel.de/Impressum,2025-07-22,10:46:16,Omnibus-Pickel GmbH,Paul Pickel; Stefan Pickel; Julianna Pickel,Hauptstraße 2,Engelthal,91238,Germany,0049 (0)9158 260; 0049 (0)9158 244,info@pickelbus.de,,HRB 5138,DE275893107
20250722_104603,http://www.staab-reisen.de,http://www.staab-reisen.de/informationen/impressum/,2025-07-22,10:46:19,Omnibusbetrieb Franz Staab GmbH & Co. KG,Claus Staab; Ralf Staab,Im Gewerbegebiet 9,Laufach,63846,Germany,06093-423,info@staab-reisen.de,https://www.staab-reisen.de,HRA 6194,
20250722_104606,https://www.znas.de,https://www.znas.de/impressum/,2025-07-22,10:46:21,ZNAS - Zweckverband Nahverkehr Amberg-Sulzbach,Landrat Richard Reisinger; Christina Drick,,,,,09621 - 39563; 09621 - 37605563 (Fax),info@znas.de,,,DE335560275
20250722_104614,https://www.weingartner-reisen.de,https://www.weingartner-reisen.de/impressum/,2025-07-22,10:46:25,Weingartner-Reisen e.K.,Christian Weingartner,Hauptstraße 40,Gündlkofen,84079,Germany,08765 931 30 30; 0 87 65 / 931 300,bus@weingartner-reisen.de; info@weingartner-reisen.de; rb-guendlkofen@weingartner-reisen.de,https://www.weingartner-reisen.de,HRA 6572,DE151194692
20250722_104611,https://www.ludwigsbahn-kelheim.de,https://www.ludwigsbahn-kelheim.de/impressum,2025-07-22,10:46:26,Fa. Heinrich Hierl e.K.,Regina Hierl,Weinbergweg 11,Kelheim,93309,Germany,0 94 41 33 86; 0 94 41 34 70,,https://www.ludwigsbahn-kelheim.de/,HRA 3173,DE 248 818 692
20250722_104611,http://www.bus-kellermeier.de,http://www.bus-kellermeier.de/hp352/Impressum.htm,2025-07-22,10:46:27,Busunternehmen Kellermeier e.K.,Edith Pongratz,Arberstraße 2,Roding,93426,Germany,+49 (0) 94 61 / 12 20,service@bus-kellermeier.de,http://www.bus-kellermeier.de,2248,DE 239869891
20250722_104615,https://www.regiobus.com,https://www.regiobus.com/impressum/,2025-07-22,10:46:28,REGIOBUS Mittelsachsen GmbH,Michael Tanne,Altenburger Straße 52,Mittweida,09648,Germany,(03727) 9 68 0,info@regiobus.com,https://www.regiobus.com,HRB 5089,
20250722_104621,https://suesser-reisen.de,https://suesser-reisen.de/Impressum/,2025-07-22,10:46:31,Süsser Reisen & Transport GmbH,Frank Steimle,Dieselstr. 17,Deckenpfronn,75392,Germany,07056-928110; 07056-928199,info@suesser-reisen.de,,,DE815915001
20250722_104610,https://www.lobmeyer-reisen.de,https://www.lobmeyer-reisen.de/de/verkehrsbetriebe/impressum.html,2025-07-22,10:46:33,Rodinger Verkehrsbetriebe GmbH,Manfred Janker,Schulstraße 15,Roding,93426,Germany,+49 9461 9418-961; +49 9461 9418-970,kontakt@lobmeyer-reisen.de,,HRB 10292,DE250522053
20250722_104616,https://www.rast-reisen.de,https://www.rast-reisen.de/Wichtig/Impressum/,2025-07-22,10:46:34,Rast Reisen GmbH,Eberhard Sedelmeier; Klaus-Dieter Sedelmeier; Alfred Sedelmeier,Ährenweg 1,Hartheim,79258,Germany,07633/ 92620,eberhard.sedelmeier@rast-reisen.de; klaus.sedelmeier@rast-reisen.de; alfred.sedelmeier@rast-reisen.de,https://rast.busdichweg.com/,HRB 310492,DE 142 211 758
20250722_104620,http://www.vgf-info.de,https://www.vgf-info.de/impressum,2025-07-22,10:46:34,vgf Verkehrs-Gemeinschaft Landkreis Freudenstadt GmbH,Franz Schweizer; Jens Heinrich,Heiligenbronner Straße 2,Waldachtal,72178,Germany,07443 247-340; 07443 247-345,mail@vgf-info.de,https://www.vgf-info.de,HRB-Nr. 440718,DE218886307
20250722_104634,http://www.bbg-eberswalde.de,,2025-07-22,10:46:35,No imprint data found,,,,,,,,,,
20250722_104626,http://www.sutter-reisen.de,http://www.sutter-reisen.de/impressum.html,2025-07-22,10:46:39,Sutter Reisen GmbH,Harald Sutter; Jens Sutter; Martin Walleser,Belchenstraße 4,Münstertal,79244,Deutschland,07636 470; 07636 7370 (Fax),info@sutter-reisen.de,https://www.sutter-reisen.de,HRB 706555,DE275838955
20250722_104625,https://www.prosicbus.com,https://www.prosicbus.com,2025-07-22,10:46:41,Sonnen Busreisen GMBH,,,Calw,,Germany,+49 (0)7051 / 93 03 44; +31 (0)103400818; +31 (0)650841839,info@prosicbus.com,https://www.prosicbus.com,,
20250722_104628,https://buszartmann.de,https://buszartmann.de/impressum,2025-07-22,10:46:43,E. Zartmann GmbH & Co. KG,Bernhard Zartmann,Dieselstr. 4,Neckarsulm,74172,Germany,07139 - 544,info@buszartmann.de,https://www.buszartmann.de,HRA 101733,DE145814072
20250722_104634,https://blau-busverkehr.de,https://blau-busverkehr.de/impressum/,2025-07-22,10:46:46,BLAU Busverkehrsgesellschaft mbH,André Pisch,Robert-Guthmann-Str. 9,Königs Wusterhausen,15713,Germany,+49 (0)3375 / 26 888 66; +49 (0)155 / 66 3 55 483,kontakt@blau-busverkehr.de,https://blau-busverkehr.de/,HRB 12575 CB,DE306184140
20250722_104634,http://www.omnibus-kloepfer.de,https://www.omnibus-kloepfer.de/?page_id=101,2025-07-22,10:46:53,Klöpfer GmbH,Heike Klöpfer-Baumann; Norbert Baumann,Neue Straße 13,Neenstetten,89189,Germany,+49 (0) 7340 9630-0; +49 (0) 7340 9630-20,info@omnibus-kloepfer.de,https://www.omnibus-kloepfer.de,733985,DE307884715
20250722_104640,http://www.omnibus-weissinger.de,http://www.omnibus-weissinger.de/impressum,2025-07-22,10:46:54,Weissinger GmbH,Kurt Weissinger; Tina Weissinger-Eberhardt; Bernd Weissinger,Stahlbrunnstraße 16,Bissingen an der Teck,73266,Deutschland,07023 2879; 07023 4069,info@omnibus-weissinger.de,,230394,DE246736932
20250722_104635,https://www.huetter-reisen.de,https://www.huetter-reisen.de/kontakt/impressum/,2025-07-22,10:46:54,Firma Hütter-Lidle Linienverkehr GmbH + Co KG,Susanne Hütter-Lidle; Thomas Lidle,Büttelbronner Strasse 6,Öhringen,74613,Germany,+49 7941-92940; +49 7941-929420,info@huetter-reisen.de,https://huetter-reisen.de,HRA 580728,DE200371801
20250722_104627,http://www.gross-international.de,https://www.gross-international.de/impressum/,2025-07-22,10:46:55,Friedrich Gross OHG,Wolfgang Kühner; Andreas Kühner,Weinsberger Straße 43,Heilbronn,74072,Germany,07131 - 15090; 07131 / 15 09 530; 07133 / 98 98-413,info@gross-reisen.de; betriebshof@gross-reisen.de,https://www.gross-international.de/,HRA 100681,DE 225513761
20250722_104643,http://www.regiobus.com,http://www.regiobus.com/impressum/,2025-07-22,10:46:55,REGIOBUS Mittelsachsen GmbH,Michael Tanne,Altenburger Straße 52,Mittweida,09648,Germany,(03727) 9 68 0; (03727) 9 68 38 (Fax),info@regiobus.com,https://www.regiobus.com,HRB 5089,
20250722_104632,http://www.omnibus-buehler.com,,2025-07-22,10:46:57,No imprint data found,,,,,,,,,,
20250722_104641,http://www.gerstmayr-reisen.de,,2025-07-22,10:46:59,No imprint data found,,,,,,,,,,
20250722_104657,https://www.omnibus-betz.de,https://www.omnibus-betz.de/impressum/,2025-07-22,10:47:07,Betz Omnibusverkehr – Transporte – Heizölhandel,Michael Betz,Rechbergstraße 35,Waldstetten,73550,Germany,07171 / 42236; 07171 / 42467,info@omnibus-betz.de,https://www.omnibus-betz.de/,HRA 700443,DE813538220
20250722_104654,http://sweg.de,http://sweg.de/de/impressum/,2025-07-22,10:47:08,SWEG Südwestdeutsche Landesverkehrs-GmbH,Tobias Harms; Dr. Thilo Grabo,Rheinstraße 8,Lahr,77933,Germany,07821 2702-0; 07821 9960770,info@sweg.de; datenschutz@sweg.de,https://www.sweg.de/,725126,DE 142 356 362
20250722_104655,https://www.reiselounge-fromm.de,https://www.reiselounge-fromm.de/startseite/impressum,2025-07-22,10:47:09,Reiselounge Fromm,Christine Anklam,Judenhof 6,Ulm,89073,Germany,0731 619141,ch.anklam@reiselounge-fromm.de,,,DE340200582
20250722_104653,http://www.stadtrundfahrt-stuttgart.de,http://www.stadtrundfahrt-stuttgart.de/impressum/,2025-07-22,10:47:12,Stadtrundfahrt Stuttgart,Anselm Vogt-Moykopf,Klingenstrasse 54,Stuttgart,70186,Germany,+49 172 7401138; +49 711 765 2087,info@stadtrundfahrt-stuttgart.de,https://stadtrundfahrt-stuttgart.de,,97405/70473
20250722_104659,https://www.poelzl-reisen.at,https://www.poelzl-reisen.at/impressum-datenschutz/,2025-07-22,10:47:13,Reisebüro Pölzl GmbH,,Stadtplatz 27,Gmünd,3950,Austria,02852 / 53 691,reisebuero@poelzl-reisen.at,https://www.poelzl-reisen.at,FN 626469d,
20250722_104646,http://www.maagbus.ch,http://www.maagbus.ch/ueberuns/,2025-07-22,10:47:13,Maag Busbetrieb AG,,Schaffhauserstrasse 115,Kloten,8302,Switzerland,+41 44 814 20 80,,https://maagbus.ch/,,
20250722_104654,http://www.mueller-reisen.com,http://www.mueller-reisen.com/kontakt/impressum/,2025-07-22,10:47:15,MÜLLER-REISEN Wilhelm Müller GmbH & Co. KG,Traude Müller; Walter Müller,Deutzstr. 2-12,Massenbachhausen,74252,Germany,0 71 38 / 97 11 0,info@mueller-reisen.com,,HRA 103284,DE145806048
20250722_104712,http://onlineweg.de,,2025-07-22,10:47:16,No imprint data found,,,,,,,,,,
20250722_104655,http://www.loeble-reisen.de,http://www.loeble-reisen.de/impressum,2025-07-22,10:47:17,Löble-Reisen GmbH,Christian Löble; Harald Löble,Bernhardgasse 14,Öhningen-Wangen,78337,Germany,+49 (0) 77 35 / 31 38; +49 (0) 77 35 / 14 36 (Fax),info@loeble-reisen.de,https://loeble-reisen.de,703542,
20250722_104713,http://www.first-reisebuero.de,https://www.first-reisebuero.de/impressum,2025-07-22,10:47:22,TUI Deutschland GmbH,Benjamin Jacobi; Dr. Susanne Gauglitz,Karl-Wiechert-Allee 23,Hannover,30625,Germany,0511-567-0,info@tui.info,https://www.first-reisebuero.de,HRB 62522,
20250722_104708,http://omnicar.eu,https://omnicar.eu/impressum/,2025-07-22,10:47:23,Omnicar GmbH,,Weinbrennerstraße 10,Bühl,77815,Germany,(+49) 07223 / 80 61 93 - 0,,https://omnicar.eu,,
20250722_104710,http://www.ott-reisen.de,http://www.ott-reisen.de/impressum,2025-07-22,10:47:25,OTT Reisen GmbH & Co. KG,Melanie Ott,Sudetenstraße 6,Wertheim,97877,Germany,09342 83196; 09342 83197,info@ott-reisen.de,,HRA 708048,DE 318012820
20250722_104707,https://tourismus.emmendingen.de,https://tourismus.emmendingen.de/planen-buchen/impressum,2025-07-22,10:47:25,Stadt Emmendingen,Stefan Schlatterer,Landvogtei 10,Emmendingen,79312,Germany,07641 452-0; 07641 452-1041; 07641 19433,,https://tourismus.emmendingen.de,,
20250722_104716,https://www.stadtwerke-giessen.de,https://www.stadtwerke-giessen.de/en/imprint,2025-07-22,10:47:29,Stadtwerke Gießen AG,Matthias Funk; Andreas Hergaß,Lahnstraße 31,Gießen,35398,Germany,+49 (0) 641 708 0; 0800 23 02 100,info@stadtwerke-giessen.de,https://www.stadtwerke-giessen.de,21 HRB 3908,DE 225639686
20250722_104713,http://www.gutacker-reisen.de,http://www.gutacker-reisen.de?content=showpage&id=0.78371800-1421909864,2025-07-22,10:47:32,Ohly & Weber Reisedienst GmbH,Michael Gutacker,Robert-Bosch-Straße 4,Neu-Anspach / Taunus,61267,Germany,+49 (0) 6081 7279; +49 (0) 6081 41024,info@ohly-weber.de,https://www.ohly-weber.de,HRB 8221,DE 114 194 968
20250722_104729,http://www.richter-reisen.com,,2025-07-22,10:47:33,No imprint data found,,,,,,,,,,
20250722_104715,https://www.lho-online.com,https://www.lho-online.com/impressum/,2025-07-22,10:47:33,Landesverband Hessischer Omnibusunternehmen e.V. (LHO),Karl Reinhard Wissmüller; Daniel Sallwey; Udo Diehl,Marburger Straße 44,Gießen,35390,Germany,+49 641 932930; +49 641 9329333,info@lho-online.com,https://www.lho-online.com,VR 1292,020/224/00079-112589469
20250722_104722,http://www.anrufsammeltaxi.de,,2025-07-22,10:47:35,No imprint data found,,,,,,,,,,
20250722_104717,https://www.reisedienst-grebe.de,https://www.reisedienst-grebe.de/kontakt/impressum/,2025-07-22,10:47:38,Reisedienst W. Grebe GmbH,Markus Grebe,Hoggerstraße 3,Lichtenfels,35104,Deutschland,+49 (0)5636 – 8081; +49 (0)5636 – 239,mailreisedienst-grebe.de,https://www.reisedienst-grebe.de,1 HRB 84,DE 113084226
20250722_104725,http://www.kylltal-reisebuero.de,https://www.kylltal-reisebuero.de/impressum/,2025-07-22,10:47:44,Reisebüro Kylltal Reisen GmbH,Thomas Müller,Glockenstraße 10,Trier,54290,Germany,0651-74441; 0651 994 60 90,info@kylltal-reisebuero.de,https://www.kylltal-reisebuero.de/,HRB2701,DE 245 268 839
20250722_104733,http://bus-merzig.de,http://bus-merzig.de/index.php/impressum,2025-07-22,10:47:49,ARGE Nahverkehrsgesellschaft Merzig-Wadern MWM GbR,Claudia Schulligen Maslo; Rainer Müllenbach,Triererstraße 113,Merzig,66663,Germany,06861 2315,,,,DE 324993151
20250722_104723,http://www.froelich-reisen.de,https://www.froelich-reisen.de/impressum/,2025-07-22,10:47:51,Frölich-Reisen GmbH,Bernd Frölich; Bianca Frölich,Ludwig-Frölich-Str. 1-5,Hessisch Lichtenau,37235,Germany,+49 5602 800 70; 05602 3084,info@froelich-reisen.de,https://www.froelich-reisen.de,HRB 2522,DE 113 069 744
20250722_104733,http://www.reck-busreisen.de,http://www.reck-busreisen.de,2025-07-22,10:47:52,Reck Busreisen & Touristik GmbH,,Gewerbering Nord 1,Rohr,91189,Germany,09876 97891-0; 09876 97891-10,info@reck-busreisen.de; touristik@reck-busreisen.de,https://reck-busreisen.de,,
20250722_104732,http://www.verkehrsbetriebe-mittelrhein.de,http://www.verkehrsbetriebe-mittelrhein.de/de/impressum,2025-07-22,10:47:53,Verkehrsbetriebe Mittelrhein,Annelie Harre,Brohltalstraße 2,Brohl-Lützing,56656,Germany,02633 2009600,info@verkehrsbetriebe-mittelrhein.de,https://www.verkehrsbetriebe-mittelrhein.de,HRB 14787,30/675/05477
20250722_104738,http://urlaub.rombs.de,https://urlaub.rombs.de/impressum,2025-07-22,10:47:58,RRB GmbH & Co. KG,,Marktplatz 15,Weißenburg,91781,DE,09141-3005; +4915129109056,weissenburg1@tui-reisecenter.de,https://urlaub.rombs.de,,DE365873040
20250722_104744,https://www.meinreisebuero24.com,https://www.meinreisebuero24.com/impressum,2025-07-22,10:47:59,Raiffeisen-Tours RT-Reisen GmbH,Hauke Moll,Burgkirchener Str. 143,Burghausen,84489,Germany,+49 8677 918-100,info@rt-reisen.de; datenschutz@rt-reisen.de,https://www.rtreisen.de,HRB-Nr. 2484,DE 153 761 695
20250722_104759,http://www.waldshuter-reisebuero.de,,2025-07-22,10:48:02,No imprint data found,,,,,,,,,,
20250722_104752,http://www.busreisen-kotz.de,http://www.busreisen-kotz.de/about/,2025-07-22,10:48:07,Busreisen Kotz GmbH,,Waldwinkelweg 23,Pfronten,87459,Germany,08363 927810; 0171 2857542,,https://www.busreisen-kotz.de/,,
20250722_104753,https://www.ovbgmbh.de,https://www.ovbgmbh.de/impressum/,2025-07-22,10:48:09,OVB GmbH,Kerstin Folkers,Querenteichstrasse 7,Bischofsheim a.d. Rhön,97653,Germany,09772 930 03 35; 09772 930 03 34,info@ovbgmbh.de,https://www.ovbgmbh.de/,HRB 5373,DE260126499
20250722_104752,https://www.sommer-reisen.de,https://www.sommer-reisen.de/impressum,2025-07-22,10:48:10,Sommer-Reisen GmbH,Karlheinz Sommer,Urspringer Weg 2,Roden-Ansbach,97849,Germany,09396 / 999 73,info@sommer-reisen.de,https://sommer-reisen.de,HRB 5791,DE 812 193 681
20250722_104749,http://www.hock-reisen.de,https://www.hock-reisen.de/seite/de/reisen/0463:28/tn_28/Kontakt_und_Impressum.html,2025-07-22,10:48:11,Hermann Hock GmbH,Franz Hock,Hausener Straße 41-43,Steinfeld,97854,Germany,09359 9744-0; 09359 9744-22,info@hock-reisen.de,https://www.hock-reisen.de,HRB 1903,DE 811248914
20250722_104735,http://www.omnibus-koch.de,http://www.omnibus-koch.de/impressum,2025-07-22,10:48:13,Rainer Koch Omnibus Koch,Rainer Koch,Buchschwabacher Str. 5,Rohr,91189,Germany,+49 9876 / 97 77 0; +49 9876 / 97 77 11,info@omnibus-koch.de,https://www.omnibus-koch.de,,DE133755840
20250722_104803,https://www.busreisen-maier.de,https://www.busreisen-maier.de/impressum.html,2025-07-22,10:48:15,Maier Reisen GmbH,Kristina Maier; Tatiana Wiesenhütter,Sonnenbühl 7,Kaisersbach-Cronhütte,73667,Germany,07184-2764,info@busreisen-maier.de,https://www.busreisen-maier.de/,HRB 758880,DE309507688
20250722_104758,http://meidenbauer.de,http://meidenbauer.de/index.php/footerimpress,2025-07-22,10:48:16,Reisedienst Meidenbauer e.K.,Manfred Kugler,Funkenreuther Str. 5,Königstein / Opf.,92281,Germany,09665 950-43; +49 9665 95043,reisen@meidenbauer.de,https://www.meidenbauer.eu,HRA 683,DE 222 832 956
20250722_104807,http://www.trioreisen.de,http://www.trioreisen.de/impressum.html?view=impressum,2025-07-22,10:48:16,Trio Reisen GmbH,Konrad Faist; Margarete Faist,Hansjakobstraße 6-8,Schenkenzell,77773,Deutschland,07836 / 606,info@trioreisen.de,http://www.trioreisen.de,HR 480449,DE142648994
20250722_104814,http://www.edel-web.de,,2025-07-22,10:48:19,No imprint data found,,,,,,,,,,
20250722_104816,http://www.schaber-reisen.de,http://www.schaber-reisen.de/Schaber/Impressum.php,2025-07-22,10:48:27,Schaber Reisen GmbH,Willi Schaber; Dirk Schaber,Am Krebsbach 11,Ihringen,79241,Germany,+49 (0) 7668 95 04 49,info@schaber-reisen.de,https://www.schaber-reisen.de,HRB 703091,DE 262 684 928
20250722_104810,http://www.omnibus-katz.de,http://www.omnibus-katz.de/impressum.html,2025-07-22,10:48:29,Katz GmbH & Co. KG,Ludwig Blum; Rainer Pfau,Robert-Bürkle-Strasse 14+16,Freudenstadt,72250,Germany,+49 (0) 74 41 / 91 99 0,info@omnibus-katz.de,https://www.omnibus-katz.de,HRA 431189,DE 227 246 273
20250722_104815,http://www.nollreisen.de,http://www.nollreisen.de/impressum,2025-07-22,10:48:30,Noll Reisen Starzach 2025,,,,,,,,http://nollreisen.de/,,
20250722_104810,http://www.omnibus-weis.de,http://www.omnibus-weis.de/index.php/impressum.html,2025-07-22,10:48:36,Weis Reisen GmbH,Hariolf Weis,Siemensstraße 19,Neuler,73491,Germany,+49 7961/579 28-50; +49 7961/579 28-55; +49 151 167 844 47,info@omnibus-weis.de,https://www.omnibus-weis.de,HRB 726104,DE275146830
20250722_104817,http://www.fov-flattichbus.de,http://www.fov-flattichbus.de/index.php/impressum.html,2025-07-22,10:48:36,FOV Flattich Omnibusverkehre GmbH & Co. KG,Christian Flattich; Benjamin Flattich,Eberdingerstraße 31,Vaihingen an der Enz,71665,Germany,07042 818140,info@fov-flattichbus.de,https://www.fov-flattichbus.de,HRA 2960060,DE 1450 02007
20250722_104811,http://www.zweidinger.de,https://www.zweidinger.de/impressum/,2025-07-22,10:48:37,Reiseverkehr Zweidinger GmbH,Wilhelm Zweidinger; Jens Zweidinger,Spielbach 45,Schrozberg,74575,Germany,+49 (0)7939 990099,info@reiseverkehr-zweidinger.de; info@zweidinger.de,https://www.zweidinger.de,HRB 733008,DE304149223
